,comments,useanalysi,cabd_id,fallnameen,municipali,completele,passabilit,waterbodyn,waterbody1,completel1,lastmodifi,passabili1,fallheight,datasource,featuretyp,provincete,provincet1,fallnamefr,PRPWSHID,NHN4DWSH,Longitude,Latitude
9441,NA,1,5d18690f-a79f-4260-b93d-93f14214300b,NA,North Coast C,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5d18690f-a79f-4260-b93d-93f14214300b,waterfalls,bc,British Columbia,NA,BC_170,08FG,-130.6012365,53.90371206
9442,NA,1,01df6f03-403d-4afc-9a64-a4216049f1c6,NA,Peace River D,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/01df6f03-403d-4afc-9a64-a4216049f1c6,waterfalls,bc,British Columbia,NA,BC_82,07FD,-120.3260825,55.35638829
9443,NA,1,01e113d8-464c-47c9-9e01-da9359999141,NA,Mount Waddington D,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/01e113d8-464c-47c9-9e01-da9359999141,waterfalls,bc,British Columbia,NA,BC_211,08HF,-126.9057262,50.4995661
9444,NA,0,6089c0f0-7b12-44ae-bc15-31667a3ad53b,NA,qathet C,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6089c0f0-7b12-44ae-bc15-31667a3ad53b,waterfalls,bc,British Columbia,NA,BC_73,08GB,-124.3874367,49.83800675
9445,NA,1,51f4a773-7158-4b5f-8705-2283cac3b227,NA,North Coast A,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/51f4a773-7158-4b5f-8705-2283cac3b227,waterfalls,bc,British Columbia,NA,NA,08FG,-130.7941849,54.45445523
9446,NA,1,5ce105b5-1571-4055-a682-0f7c818e2bc6,Meadow Falls,Thompson-Nicola A (Wells Gray Country),2,Unknown,Murtle River,NA,Minimal,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5ce105b5-1571-4055-a682-0f7c818e2bc6,waterfalls,bc,British Columbia,Meadow Falls,BC_145,08LA,-119.9788905,52.05792222
9447,NA,1,67f07000-0e47-4468-ad13-24fd50f0fa6f,Deception Falls,Cariboo H,2,Unknown,Deception Creek,NA,Minimal,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/67f07000-0e47-4468-ad13-24fd50f0fa6f,waterfalls,bc,British Columbia,Deception Falls,BC_127,08LA,-120.4865398,51.90387726
9448,NA,1,01d23a76-10e2-4800-98e9-b0934e96812e,NA,Kitimat-Stikine C (Part 2),1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/01d23a76-10e2-4800-98e9-b0934e96812e,waterfalls,bc,British Columbia,NA,BC_80,08FD,-128.4770581,52.70818433
9449,NA,1,425b6f76-24c7-46c2-bf7e-41c0372ba67f,NA,Thompson-Nicola M (Beautiful Nicola Valley - North),1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/425b6f76-24c7-46c2-bf7e-41c0372ba67f,waterfalls,bc,British Columbia,NA,BC_158,08LG,-120.5483254,49.96004488
9450,NA,1,041d6048-1152-41b2-bca5-5f47aefb12c8,NA,Columbia-Shuswap B,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/041d6048-1152-41b2-bca5-5f47aefb12c8,waterfalls,bc,British Columbia,NA,BC_216,08NE,-117.908296,51.27886665
9451,NA,1,04b9fce8-8682-45f8-841d-348603df4d13,NA,Cariboo C,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/04b9fce8-8682-45f8-841d-348603df4d13,waterfalls,bc,British Columbia,NA,BC_23,08KH,-120.5923791,53.11988291
9452,NA,1,01ea4fed-9cdd-48dd-b006-8be49e1911f5,NA,Kitimat-Stikine C (Part 2),1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/01ea4fed-9cdd-48dd-b006-8be49e1911f5,waterfalls,bc,British Columbia,NA,BC_80,08FD,-128.34795,52.91508527
9453,NA,1,02029d75-7e66-4f16-8ed1-0b31cc0d206f,NA,Cariboo C,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/02029d75-7e66-4f16-8ed1-0b31cc0d206f,waterfalls,bc,British Columbia,NA,BC_171,08KH,-122.3738893,53.00109495
9454,NA,1,5f1173d9-662c-41be-b44f-ad6d71f38b63,NA,North Coast A,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5f1173d9-662c-41be-b44f-ad6d71f38b63,waterfalls,bc,British Columbia,NA,BC_245,08DBA,-130.0771774,54.45485838
9455,NA,1,022c79f6-078c-407f-b5a3-708dafc9f8f8,NA,Peace River E,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/022c79f6-078c-407f-b5a3-708dafc9f8f8,waterfalls,bc,British Columbia,NA,BC_168,07FB,-121.8898796,55.3613928
9456,NA,1,0294bb69-55d2-420a-8648-39565ee7331d,NA,qathet A,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0294bb69-55d2-420a-8648-39565ee7331d,waterfalls,bc,British Columbia,NA,BC_207,08GC,-124.3450176,50.53831208
9457,NA,1,0295b211-1d1d-4071-8bc5-4344026028ee,NA,Comox Valley C (Puntledge - Black Creek),1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0295b211-1d1d-4071-8bc5-4344026028ee,waterfalls,bc,British Columbia,NA,BC_34,08HB,-125.2193997,49.67133046
9458,NA,1,6f9f2915-7e53-4913-a3dd-f806b163918c,Rainbow Falls,Whistler,2,Unknown,Twentyone Mile Creek,NA,Minimal,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6f9f2915-7e53-4913-a3dd-f806b163918c,waterfalls,bc,British Columbia,Rainbow Falls,BC_107,08MG,-122.9914188,50.13173655
