NPRI_Site_ID,Substance_Name,release_type,Reporting_Year
5036,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2002
5036,Total particulate matter,Releases to Air,2002
5036,Volatile Organic Compounds (VOCs),Releases to Air,2002
5037,Carbon monoxide,Releases to Air,2006
5037,Dioxins and furans - total,Releases to Air,2006
5037,Hexachlorobenzene,Releases to Air,2006
5037,Mercury (and its compounds),Releases to Air,2005
5037,Total particulate matter,Releases to Air,2006
5037,Volatile Organic Compounds (VOCs),Releases to Air,2006
5038,Dioxins and furans - total,Releases to Air,2008
5038,Hexachlorobenzene,Releases to Air,2008
5038,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2008
5038,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2008
5039,Carbon monoxide,Releases to Air,2011
5039,Dioxins and furans - total,Releases to Air,2011
5039,Hexachlorobenzene,Releases to Air,2011
5039,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2011
5039,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2011
5039,Total particulate matter,Releases to Air,2010
5039,Volatile Organic Compounds (VOCs),Releases to Air,2010
5040,Carbon monoxide,Releases to Air,2005
5040,Dioxins and furans - total,Releases to Air,2005
5040,Hexachlorobenzene,Releases to Air,2005
5040,Mercury (and its compounds),Releases to Air,2004
5040,Total particulate matter,Releases to Air,2005
5040,Volatile Organic Compounds (VOCs),Releases to Air,2005
5041,Dioxins and furans - total,Releases to Air,2021
5041,Hexachlorobenzene,Releases to Air,2018
5041,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2018
5041,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2018
5042,Dioxins and furans - total,Releases to Air,2000
5042,Hexachlorobenzene,Releases to Air,2000
5043,Carbon monoxide,Releases to Air,2009
5043,Dioxins and furans - total,Releases to Air,2010
5043,Hexachlorobenzene,Releases to Air,2010
5043,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2010
5043,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2010
5043,Total particulate matter,Releases to Air,2009
5043,Volatile Organic Compounds (VOCs),Releases to Air,2009
5044,Carbon monoxide,Releases to Air,2004
5044,Dioxins and furans - total,Releases to Air,2004
5044,Hexachlorobenzene,Releases to Air,2004
5044,Total particulate matter,Releases to Air,2004
5044,Volatile Organic Compounds (VOCs),Releases to Air,2004
5045,Dioxins and furans - total,Releases to Air,2006
5045,Hexachlorobenzene,Releases to Air,2006
5046,Carbon monoxide,Releases to Air,2009
5046,Dioxins and furans - total,Releases to Air,2017
5046,Hexachlorobenzene,Releases to Air,2017
5046,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2017
5046,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2017
5047,Dioxins and furans - total,Releases to Air,2009
5047,Hexachlorobenzene,Releases to Air,2009
5047,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2009
5047,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2009
5048,Carbon monoxide,Releases to Air,2003
5048,Dioxins and furans - total,Releases to Air,2003
5048,Hexachlorobenzene,Releases to Air,2003
5048,Total particulate matter,Releases to Air,2003
5048,Volatile Organic Compounds (VOCs),Releases to Air,2003
5049,Carbon monoxide,Releases to Air,2009
5049,Dioxins and furans - total,Releases to Air,2009
5049,Hexachlorobenzene,Releases to Air,2009
5049,Mercury (and its compounds),Releases to Air,2009
5049,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2009
5049,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2009
5049,Total particulate matter,Releases to Air,2009
5049,Volatile Organic Compounds (VOCs),Releases to Air,2009
5050,Carbon monoxide,Releases to Air,2005
5050,Dioxins and furans - total,Releases to Air,2005
5050,Hexachlorobenzene,Releases to Air,2005
5050,Total particulate matter,Releases to Air,2005
5050,Volatile Organic Compounds (VOCs),Releases to Air,2005
5051,Carbon monoxide,Releases to Air,2008
5051,Dioxins and furans - total,Releases to Air,2008
5051,Hexachlorobenzene,Releases to Air,2008
5051,Mercury (and its compounds),Releases to Air,2008
5051,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2007
5051,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2008
5051,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2008
5051,Total particulate matter,Releases to Air,2008
5051,Volatile Organic Compounds (VOCs),Releases to Air,2008
5052,Dioxins and furans - total,Releases to Air,2000
5052,Hexachlorobenzene,Releases to Air,2000
5053,Carbon monoxide,Releases to Air,2004
5053,Dioxins and furans - total,Releases to Air,2004
5053,Hexachlorobenzene,Releases to Air,2004
5053,Total particulate matter,Releases to Air,2004
5053,Volatile Organic Compounds (VOCs),Releases to Air,2004
5054,Carbon monoxide,Releases to Air,2009
5054,Dioxins and furans - total,Releases to Air,2009
5054,Hexachlorobenzene,Releases to Air,2009
5054,Mercury (and its compounds),Releases to Air,2009
5054,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2009
5054,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2009
5054,Total particulate matter,Releases to Air,2009
5054,Volatile Organic Compounds (VOCs),Releases to Air,2009
5055,Carbon monoxide,Releases to Air,2009
5055,Dioxins and furans - total,Releases to Air,2009
5055,Hexachlorobenzene,Releases to Air,2009
5055,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2009
5055,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2009
5055,Total particulate matter,Releases to Air,2009
5055,Volatile Organic Compounds (VOCs),Releases to Air,2009
5056,Carbon monoxide,Releases to Air,2011
5056,Dioxins and furans - total,Releases to Air,2012
5056,Hexachlorobenzene,Releases to Air,2012
5056,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2012
5056,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2012
5056,Total particulate matter,Releases to Air,2011
5056,Volatile Organic Compounds (VOCs),Releases to Air,2011
5057,Dioxins and furans - total,Releases to Air,2008
5057,Hexachlorobenzene,Releases to Air,2008
5057,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2008
5057,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2008
5063,Dioxins and furans - total,Releases to Air,2015
5063,Hexachlorobenzene,Releases to Air,2010
5063,Mercury (and its compounds),Releases to Air,2015
5063,Total particulate matter,Releases to Air,2015
5064,Ethylene glycol,Releases to Land,2021
5065,Ethylene glycol,Releases to Land,2021
5066,Hydrochloric acid,Sum of release to all media (<1tonne),2002
5068,Benzene,Releases to Air,2021
5068,Cyclohexane,Releases to Air,2021
5068,Cyclohexane,Releases to Land,2007
5068,Ethylbenzene,Releases to Air,2002
5068,n-Hexane,Releases to Air,2021
5068,n-Hexane,Releases to Land,2007
5068,Naphthalene,Releases to Air,2021
5068,Toluene,Releases to Air,2021
5068,Toluene,Releases to Land,2007
5068,Volatile Organic Compounds (VOCs),Releases to Air,2021
5068,Xylene (all isomers),Releases to Air,2021
5069,Ammonia (total),Releases to Air,2006
5069,Ammonia (total),Sum of release to all media (<1tonne),2014
5069,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2014
5069,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2014
5069,Sulphur dioxide,Releases to Air,2013
5069,Total particulate matter,Releases to Air,2014
5070,2-Butoxyethanol,Releases to Air,2008
5070,Acetaldehyde,Releases to Air,2001
5070,Acetaldehyde,Releases to Water Bodies,2001
5070,Ammonia (total),Releases to Air,2015
5070,Ammonia (total),Releases to Water Bodies,2015
5070,Ammonia (total),Sum of release to all media (<1tonne),2021
5070,Cadmium (and its compounds),Releases to Air,2021
5070,Cadmium (and its compounds),Releases to Land,2021
5070,Cadmium (and its compounds),Releases to Water Bodies,2021
5070,Carbon monoxide,Releases to Air,2021
5070,Isopropyl alcohol,Releases to Air,2007
5070,Mercury (and its compounds),Releases to Air,2015
5070,Mercury (and its compounds),Releases to Land,2015
5070,Mercury (and its compounds),Releases to Water Bodies,2015
5070,Methanol,Releases to Air,2021
5070,Methanol,Releases to Water Bodies,2001
5070,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
5070,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
5070,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
5070,Propionaldehyde,Releases to Air,2001
5070,Sulphur dioxide,Releases to Air,2019
5070,Total particulate matter,Releases to Air,2021
5070,Volatile Organic Compounds (VOCs),Releases to Air,2021
5071,Manganese (and its compounds),Releases to Land,2001
5071,Zinc (and its compounds),Releases to Land,2001
5071,Zinc (and its compounds),Sum of release to all media (<1tonne),2006
5072,Chlorine,Releases to Air,2002
5072,Manganese (and its compounds),Releases to Land,2001
5073,Methanol,Releases to Air,2010
5073,Toluene,Releases to Air,2001
5073,Volatile Organic Compounds (VOCs),Releases to Air,2012
5074,Styrene,Sum of release to all media (<1tonne),2014
5075,Zinc (and its compounds),Sum of release to all media (<1tonne),2001
5076,Hydrochloric acid,Sum of release to all media (<1tonne),2020
5076,Zinc (and its compounds),Releases to Air,2020
5076,Zinc (and its compounds),Sum of release to all media (<1tonne),2006
5077,Dioxins and furans - total,Releases to Air,2002
5077,Hexachlorobenzene,Releases to Air,2002
5077,Mercury (and its compounds),Releases to Air,2002
5078,Ammonia (total),Releases to Water Bodies,2021
5078,Lead (and its compounds),Releases to Water Bodies,2021
5078,Nitrate ion in solution at pH >= 6.0,Releases to Water Bodies,2021
5078,Phosphorus (total),Releases to Water Bodies,2021
5078,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2004
5078,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2004
5078,Sulphuric acid,Releases to Water Bodies,2004
5079,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2002
5079,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2002
5080,Carbon monoxide,Releases to Air,2002
5080,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2002
5080,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2002
5081,Ethylene glycol,Releases to Land,2021
5082,Styrene,Sum of release to all media (<1tonne),2005
5083,Hexavalent chromium (and its compounds),Releases to Air,2020
5084,Carbon monoxide,Releases to Air,2016
5084,Formaldehyde,Releases to Air,2012
5084,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
5084,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
5084,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
5084,Sulphur dioxide,Releases to Air,2016
5084,Total particulate matter,Releases to Air,2021
5084,Volatile Organic Compounds (VOCs),Releases to Air,2016
5085,Styrene,Releases to Air,2004
5086,Carbon monoxide,Releases to Air,2021
5086,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
5086,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
5086,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
5086,Sulphur dioxide,Releases to Air,2004
5086,Total particulate matter,Releases to Air,2021
5087,Ammonia (total),Releases to Land,2017
5087,Ammonia (total),Releases to Water Bodies,2021
5088,Ethylene oxide,Sum of release to all media (<1tonne),2015
5088,Lead (and its compounds),Releases to Air,2009
5088,Lead (and its compounds),Releases to Land,2009
5088,Lead (and its compounds),Releases to Water Bodies,2009
5088,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2003
5088,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2003
5088,Sulphur dioxide,Releases to Air,2003
5089,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2011
5089,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2011
5089,Total particulate matter,Releases to Air,2010
5090,Ammonia (total),Releases to Air,2021
5090,Ammonia (total),Releases to Water Bodies,2021
5090,Cadmium (and its compounds),Releases to Land,2013
5090,Cadmium (and its compounds),Releases to Water Bodies,2021
5090,Chlorine,Releases to Water Bodies,2006
5090,Lead (and its compounds),Releases to Water Bodies,2021
5090,Nitrate ion in solution at pH >= 6.0,Releases to Water Bodies,2021
5090,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
5090,Phosphorus (total),Releases to Water Bodies,2021
5090,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
5090,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
5091,Ammonia (total),Releases to Water Bodies,2020
5092,Ammonia (total),Releases to Water Bodies,2003
5092,Copper (and its compounds),Releases to Water Bodies,2003
5092,Lead (and its compounds),Releases to Water Bodies,2003
5092,Mercury (and its compounds),Releases to Water Bodies,2003
5092,Nitrate ion in solution at pH >= 6.0,Releases to Water Bodies,2003
5092,Phosphorus (total),Releases to Water Bodies,2003
5092,Zinc (and its compounds),Releases to Water Bodies,2003
5093,Ammonia (total),Releases to Water Bodies,2003
5093,Copper (and its compounds),Releases to Water Bodies,2003
5093,Lead (and its compounds),Releases to Water Bodies,2003
5093,Mercury (and its compounds),Releases to Water Bodies,2003
5093,Nitrate ion in solution at pH >= 6.0,Releases to Water Bodies,2003
5093,Phosphorus (total),Releases to Water Bodies,2003
5093,Zinc (and its compounds),Releases to Water Bodies,2003
5094,Ammonia (total),Releases to Air,2021
5094,Ammonia (total),Releases to Water Bodies,2021
5094,Arsenic (and its compounds),Releases to Water Bodies,2020
5094,Cadmium (and its compounds),Releases to Water Bodies,2021
5094,Cobalt (and its compounds),Releases to Water Bodies,2016
5094,Copper (and its compounds),Releases to Water Bodies,2003
5094,Lead (and its compounds),Releases to Water Bodies,2021
5094,Manganese (and its compounds),Releases to Water Bodies,2019
5094,Mercury (and its compounds),Releases to Water Bodies,2004
5094,Nitrate ion in solution at pH >= 6.0,Releases to Water Bodies,2021
5094,Phosphorus (total),Releases to Water Bodies,2021
5094,Zinc (and its compounds),Releases to Water Bodies,2003
5095,Carbon monoxide,Releases to Air,2019
5095,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
5095,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
5095,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
5095,Sulphur dioxide,Releases to Air,2019
5095,Total particulate matter,Releases to Air,2019
5095,Volatile Organic Compounds (VOCs),Releases to Air,2019
5096,Carbon monoxide,Releases to Air,2021
5096,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
5096,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
5096,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
5096,Sulphur dioxide,Releases to Air,2014
5096,Volatile Organic Compounds (VOCs),Releases to Air,2010
5097,Carbon monoxide,Releases to Air,2021
5097,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
5097,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2011
5097,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
5097,Sulphur dioxide,Releases to Air,2010
5097,Volatile Organic Compounds (VOCs),Releases to Air,2010
5098,Carbon monoxide,Releases to Air,2021
5098,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
5098,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2015
5098,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2015
5098,Sulphur dioxide,Releases to Air,2015
5098,Volatile Organic Compounds (VOCs),Releases to Air,2010
5099,Carbon monoxide,Releases to Air,2016
5099,Copper (and its compounds),Releases to Air,2021
5099,Copper (and its compounds),Releases to Land,2021
5099,Dioxins and furans - total,Releases to Air,2019
5099,Lead (and its compounds),Releases to Air,2021
5099,Lead (and its compounds),Releases to Land,2021
5099,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2011
5099,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
5099,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
5099,Volatile Organic Compounds (VOCs),Releases to Air,2009
5099,Zinc (and its compounds),Releases to Air,2019
5099,Zinc (and its compounds),Releases to Land,2019
5099,Zinc (and its compounds),Sum of release to all media (<1tonne),2004
5102,Ammonia (total),Releases to Water Bodies,2017
5102,Ammonia (total),Sum of release to all media (<1tonne),2021
